ConstituentEmailEngagementId,ConstituentId,EmailEngagementId,EmailId,ConstituentEmail,EmailSubject,SendDate,WasOpened,OpenedDate,ClickThrough,ClickThroughDate,Timezone,CreatedDate,ModifiedDate,SourceSystemId,SourceId
8a96a452-c671-4e35-8d74-3b30ec9382c1,5678ac97-bae5-4485-9ef5-4385ef81cf0e,c59422d6-e80c-4648-80d7-fb7ce42085f3,43b18888-92f8-4ab1-aad1-e67734b8bbd9,spy1821@example.org,Your impact this month,2011-04-05 11:04:34.134852,True,2011-04-10 11:04:34.134852,False,,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,c184e3e9-d63c-42a1-bd42-752d277cace3,bb05204b-9818-4e53-9036-6b29b936b0fb
d9e9c87d-9b34-4ea9-90ca-e6dc999771b5,124a50fe-1865-417a-b25e-0f6c2f9c3c08,a4dc890c-e8cf-48f3-b683-65a41caea58d,ffc197b5-1ed4-4639-a156-d693a3632449,unknown@example.com,Exciting news from our team,2011-04-07 13:12:37.149388,True,2011-04-08 13:12:37.149388,True,2011-04-08 13:12:37.149388,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,2d2f7b13-bdd9-4050-9103-e81f44ac1ae2,bb05204b-9818-4e53-9036-6b29b936b0fb
7833080f-0f32-4af2-9c1c-9190cbfa847a,921d10a3-55d9-4de7-8d3c-143032f043bc,26946f6e-7188-4a95-9e0b-708da9b2c03b,855130ec-9346-4828-8d39-82208fc2dc1a,unknown@example.com,A special update just for you,2017-03-28 11:45:44.162098,False,,,,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,46581dc6-12b5-43ac-b65f-2b6882306466,bb05204b-9818-4e53-9036-6b29b936b0fb
811569aa-5f48-4120-af69-d7ac3bc88193,77afca64-396f-44ed-bce8-12805c32d6a1,85728bd4-c5b3-4322-a3dd-3bcd544fe1e8,69a499c1-7e57-4d41-b9dc-f6ddc4457ec7,healing2097@duck.com,Your impact this month,2011-11-29 04:51:22.158572,False,,,,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,311a844b-6e28-427f-ab58-e23525360f8a,bb05204b-9818-4e53-9036-6b29b936b0fb
9bebd7c5-ee4e-4a33-a248-9f285ae2f1bf,8bcccafa-ceab-4333-a56c-85816ba83277,e2cccff2-e64e-4e44-a01f-b4fd16fa5443,c4db933b-96de-4412-a260-6c4d3f042405,gender1967@duck.com,Exciting news from our team,2024-12-23 11:51:14.170301,False,,,,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,613b0965-da21-4dad-b113-e16df77d8170,bb05204b-9818-4e53-9036-6b29b936b0fb
5f38c81e-0a24-462f-9db6-92f3726966d6,1dc88d27-bdbf-403b-99fb-02aefc0651e2,7b2775a1-41e2-4ff4-97a1-fce501443359,d3adcda4-9fe1-414f-8eb3-76732ea1fe09,unknown@example.com,A special update just for you,2021-06-24 07:49:57.134560,False,,,,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,50c3f658-acd8-4762-959f-7a1a132b107b,bb05204b-9818-4e53-9036-6b29b936b0fb
0f1cd488-5382-4211-becc-1055a8b8f816,c58df6e0-0d97-4311-8bba-6a8b0ec04d34,457584f9-54da-4e7c-9759-da82eafab471,c753d83b-e401-4b72-94ff-62443e7d61d4,stamp1847@outlook.com,Your impact this month,2025-04-20 09:37:34.171101,False,,,,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,313b2cb5-0dcd-4790-9fe2-0268890ffd5e,bb05204b-9818-4e53-9036-6b29b936b0fb
55ddc19d-756d-48f4-8460-386b7fbaa598,32b4e232-0bbe-4a02-afa1-cbe12c74076f,bad723e5-0e33-4813-936d-21298433f6b7,11d71b3e-1073-4dc8-a07b-bf3d1349300e,alcohol1824@yandex.com,Your impact this month,2009-02-14 09:02:37.166267,True,2009-02-19 09:02:37.166267,False,,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,4e9fbbab-50ab-4caf-acd8-103cb5714ca2,bb05204b-9818-4e53-9036-6b29b936b0fb
55125e68-c4ae-480d-81aa-e152bc14b21c,ad0fc7bc-6e2d-4de4-9302-d5ba6c77221e,b901749f-827c-4ae8-bf92-c510cd300192,810ff9f2-d40c-4529-b439-def70da03690,mins1948@live.com,A special update just for you,2017-05-12 23:14:51.155131,False,,,,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,50c05d51-1370-4996-85b0-ed4ed0abbaf3,bb05204b-9818-4e53-9036-6b29b936b0fb
37c862de-03f2-4d41-a4a0-a401498f8293,a4b6d05e-9b35-49a7-bacd-3123415b173e,d6d81a62-72bd-4205-88ad-0a2451579eb3,c5dd98d4-2806-4d84-8444-073e3c66abd5,progress1800@gmail.com,A special update just for you,2010-03-02 08:50:48.132433,False,,,,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,b8123459-683f-4614-a7d1-95cb5d7543cf,bb05204b-9818-4e53-9036-6b29b936b0fb
a064bcaf-ce24-4672-a9a8-e664ec56b2e6,91eee63f-23cd-4429-bf95-70e52c0b672e,6bf85b4b-0355-4f35-bf46-558310df6e63,34b40f74-dd64-41e5-b8a7-4de91e74eb75,calls1900@example.org,A special update just for you,2024-11-29 15:28:14.136829,False,,,,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,afc87004-1610-4122-935b-3eaf35129b8e,bb05204b-9818-4e53-9036-6b29b936b0fb
656f630e-4a31-407e-a7d8-05fa0fb00d75,1a8a65b4-b991-4ab6-8a60-a2bca617e39e,08ecff9a-40d9-4121-834e-aa6a4803a784,0eca107c-97e0-4a13-a625-956b920c431f,analog1840@example.org,Thank you for your support!,2024-01-31 21:08:21.149255,True,2024-02-05 21:08:21.149255,False,,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,b05e83c7-c0d6-4c82-a1e5-dbca906164e1,bb05204b-9818-4e53-9036-6b29b936b0fb
12bdcd24-2aa2-4225-951a-c7839f3cd330,e71489c8-0fd2-4d2a-9518-b520dcdd9d47,021f46f2-b591-4d00-a024-7dce31156717,be49d36a-f155-4847-b632-68d16cbee892,combo1895@example.com,Your impact this month,2022-03-10 11:07:31.148686,False,,,,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,884a955e-0a59-4f8e-bc95-817d2d5d6f65,bb05204b-9818-4e53-9036-6b29b936b0fb
90164aae-67e6-4074-88b6-dd4d5456166f,be7272dd-0d25-41ad-897e-b26e904dbeb1,9a0e363e-a956-4ead-9aee-8e31bc1c328b,961e4b11-37cd-4047-a78b-28fb43027ca6,collar1996@gmail.com,Your impact this month,2014-04-12 16:28:00.166859,False,,,,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,b360e068-d508-475f-9376-8b45c2aa03c2,bb05204b-9818-4e53-9036-6b29b936b0fb
4957aff6-0558-4e09-9072-47bca24e38a1,0a775185-070e-4035-a760-70e7c4c624ef,cf5b7ac6-0d49-4b76-9572-484abac82508,24c3132e-3654-4ad2-8759-a1abf855effe,knitting1873@yandex.com,Thank you for your support!,2013-11-26 03:50:05.141497,True,2013-11-29 03:50:05.141497,False,,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,6695d199-284d-499e-a1c8-e8becdc463a9,bb05204b-9818-4e53-9036-6b29b936b0fb
fa3c71b2-2fa0-4a69-ad20-4f6c7ae8d3d8,d65c11e7-646d-43e7-9949-a4a9839ecbd7,42f47c63-1550-4479-ab2a-e00a9dd71072,be0dad86-3565-4055-abdb-2948ddee1334,clarity1931@gmail.com,Last chance to register,2023-03-26 14:13:14.176635,False,,,,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,512e7b80-3eca-4d3c-b33f-919a6da2fab7,bb05204b-9818-4e53-9036-6b29b936b0fb
77afcff7-cc39-4d89-8cdf-47c0b6cc2ef8,4e7a4952-af16-4a94-982d-eefc0672fe02,82473aac-e2d1-49e3-8179-86c9f7ed979a,db2e52ab-7a71-44b4-bd3d-3c207abd622e,electron2049@gmail.com,Your impact this month,2023-11-04 15:26:41.132223,True,2023-11-05 15:26:41.132223,False,,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,6c150b24-1047-4ca0-b45d-aab7a8b7af85,bb05204b-9818-4e53-9036-6b29b936b0fb
f7fa5083-184d-461c-bf42-2764c2d1cc36,0b590f81-48d9-4262-8105-8eb3139c77a0,26be5ea1-41ba-451d-8366-5508d1be7aed,d257edf0-fe5d-40c2-81e1-6748cd145e2b,rally2055@gmail.com,A special update just for you,2006-09-12 09:52:35.152906,False,,,,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,81066dff-0503-47b7-955a-cf404610523c,bb05204b-9818-4e53-9036-6b29b936b0fb
e00a5acf-1a07-4732-a489-a9b7115f87c1,c4227159-f120-4df6-922a-dc3ff5f73cac,4088cea1-b3c1-4628-99ce-a159ff7ad264,95f58f5c-6274-4853-ad63-004f5c28d6fc,weapon2092@gmail.com,Last chance to register,2008-01-24 13:14:32.152068,False,,,,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,3c26d548-099a-4815-8512-5f0a7d510321,bb05204b-9818-4e53-9036-6b29b936b0fb
64456722-7a65-4cf5-bb39-6cd8d750a02e,d44a4af6-6bba-4e3c-a253-cd7b78d349de,d08fe70f-7465-4c4e-8a6e-99eec39efdc5,f07fbcb4-7548-4ee2-ab1c-30182438084b,inspection1917@yandex.com,Exciting news from our team,2020-10-28 07:39:59.175890,False,,,,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,43c079fd-3c83-4211-9a42-47793e0689c3,bb05204b-9818-4e53-9036-6b29b936b0fb
31c13b77-589f-46f8-bbdc-1b257d423fbe,22618bff-4c07-4bbd-b6e0-ee3aa2f618d3,1994c1bc-36de-402b-a6d5-63c7c2a97fce,d5bdce69-2388-4285-b876-3b643f55aa79,una1821@outlook.com,Last chance to register,2012-04-27 00:38:48.135455,True,2012-04-30 00:38:48.135455,True,2012-05-02 00:38:48.135455,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,8f04a619-a40e-46b0-b194-f7132ec8d38b,bb05204b-9818-4e53-9036-6b29b936b0fb
eccd7e06-20f0-4cf2-b31f-de3c4ead899b,aa27a4d5-3615-4d49-99ce-65353c948e14,bd686dec-7df9-40d7-bd4a-3d8c0db497f3,ef293551-6f7b-413c-8f54-74f1e70ff357,sql1816@gmail.com,Thank you for your support!,2021-03-06 02:59:14.168352,False,,,,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,896200b7-cc80-45c4-8efd-3ad0ec9c1b78,bb05204b-9818-4e53-9036-6b29b936b0fb
040c6e3a-c314-4111-8e65-c10fcf7ebe39,28953358-b91f-4a9b-abb1-64b56c1e65ec,e94f2b94-3b77-499e-a4d8-4d7b2fe6bef0,e7456cb1-fe04-45a1-8d76-ed3ca2f249b3,receiver1900@outlook.com,Join our upcoming event,2012-10-29 12:17:51.141529,False,,,,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,d0d09410-31ba-450b-9838-85de49c70011,bb05204b-9818-4e53-9036-6b29b936b0fb
e3721ae8-b0af-46b2-8ebf-76c2600ff4ae,27d52aa2-6320-4dc0-8576-f7ce36b7a808,8993fe69-e75e-48e1-b433-bbf21c837dd4,7e9fb54e-9e3c-4b74-927c-b4187b93b614,unknown@example.com,Thank you for your support!,2014-02-15 16:33:19.148474,True,2014-02-18 16:33:19.148474,False,,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,46caa4b4-6281-485f-8d20-c1481e03f13e,bb05204b-9818-4e53-9036-6b29b936b0fb
a9be5033-8403-473c-9b16-5db9a5655f09,c8d6f009-6fd1-4bfb-adb6-2bc5a65a1e8c,d6f17573-efef-4edb-8ab1-f3e48cb2e600,ad27b4ad-28c5-4740-8ed9-4f7302d5ed7c,kijiji2021@example.org,A special update just for you,2006-01-07 20:11:28.136888,True,2006-01-10 20:11:28.136888,False,,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,3eda33ff-9b6a-4d4b-932d-2c2acc306180,bb05204b-9818-4e53-9036-6b29b936b0fb
5680cfa5-c154-43c1-9bdd-ee6162467fb0,f7958c58-1dcf-47c2-b7b3-5acfb0b6d1ea,1c839c03-48b4-468d-84ea-8d31e4c51c7f,0635a227-995f-4d80-9819-f149fba12e7b,slovakia2078@duck.com,Your impact this month,2013-08-28 07:14:49.145331,True,2013-09-02 07:14:49.145331,False,,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,aa653157-d39e-44b7-9a04-49a39a11e19e,bb05204b-9818-4e53-9036-6b29b936b0fb
55796f66-999e-46f3-b7e2-5e244eb2d568,b631d2cd-5357-4663-9738-57cb6f60b890,cde8361b-c327-4e1d-9f56-efcf800b8efc,5f8e7044-65e8-43d7-926e-a2ae6cfa4b87,grenada1941@yahoo.com,Join our upcoming event,2015-03-30 05:24:28.152870,False,,,,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,947e9e20-52c4-4108-b3ad-beecf8afbdc8,bb05204b-9818-4e53-9036-6b29b936b0fb
7d80d974-9980-4383-ae74-f69aa08ba9df,85d10f23-ce4f-445f-80c8-0eefa814e37e,9a158d2c-b55d-4cbf-8d40-62acb0ab7bc4,c622784f-ca3e-4af9-9b5e-5b78db2b9acc,dose1875@gmail.com,We need your feedback,2007-03-08 23:24:20.176606,False,,,,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,57e41e0b-4966-4cfc-88f5-f4ee1c04ce8b,bb05204b-9818-4e53-9036-6b29b936b0fb
9840cbb4-149f-4484-ba3e-c0a437d043fb,085dc28c-f791-47d9-892d-d1fcd81bce04,72a6d7ce-c08f-46db-9a65-132c2c1774d7,a4f704b2-9765-4142-a9eb-1b81da7666a6,arcade1999@yandex.com,Thank you for your support!,2009-04-07 02:25:30.153458,True,2009-04-12 02:25:30.153458,True,2009-04-14 02:25:30.153458,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,5dee8b1a-3de6-4303-ae31-589081f2d0cb,bb05204b-9818-4e53-9036-6b29b936b0fb
e3997068-d4ba-4fdc-b571-f1ca02ab223e,87d68e70-2379-4496-86b1-b3398b8dbc9f,b901749f-827c-4ae8-bf92-c510cd300192,810ff9f2-d40c-4529-b439-def70da03690,induced1946@duck.com,A special update just for you,2017-05-12 23:14:51.155131,True,2017-05-13 23:14:51.155131,False,,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,a0ddb172-7f4e-4ea7-9614-6787e362b6f8,bb05204b-9818-4e53-9036-6b29b936b0fb
e41cf6fe-9ff0-4c75-be52-d3ebc74989ba,8a474d2c-99f3-4db1-8af3-0dc821a7c691,4a891dca-a3d0-40fc-85c7-c2406a208ee0,64298863-930f-4dec-826e-18f951c61cdf,serious1935@yahoo.com,Join our upcoming event,2018-06-04 11:57:35.135994,False,,,,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,1739c452-9423-405b-907c-4aa61613a6c4,bb05204b-9818-4e53-9036-6b29b936b0fb
8b781abf-2739-4312-9380-d589da0a419c,e0784209-9311-4b72-8a7e-8e5368af664e,25e7f529-4d6d-4e16-8a43-f5e4844064ff,4147e9ea-9605-4f7c-abea-cb676a4609c6,carol1888@live.com,A special update just for you,2016-05-31 07:26:50.147366,True,2016-06-05 07:26:50.147366,False,,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,e68ab669-5920-4758-9c4a-d2e3a4d2ae6a,bb05204b-9818-4e53-9036-6b29b936b0fb
1bd34665-5f3f-42f1-8b69-f4cd63af804c,5dd40f49-8b37-493c-ad43-1a9839a04218,066d058c-5783-49ef-b3cd-8ad90c56f4e6,d0f0a859-3a70-4396-bcbd-bad2e7a2cc2f,rpg1945@gmail.com,Join our upcoming event,2020-12-03 12:19:37.158858,False,,,,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,d8d0fa81-5b9a-44ab-ab4a-6d1f4af3cc26,bb05204b-9818-4e53-9036-6b29b936b0fb
8302f382-ea47-4b5c-a6ad-33524c877cfb,feaa2568-4f13-4727-9af7-03a9fa619b88,cf8ffce0-0640-4f6f-ba7a-f311d7b19be7,0632f728-e775-42a9-9d0b-b04e8ed6bf41,responding1901@outlook.com,Your impact this month,2024-05-23 21:32:28.133964,False,,,,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,75d45f29-db9e-4a50-80a9-4521507f8246,bb05204b-9818-4e53-9036-6b29b936b0fb
2d0588d0-670c-4719-934e-4557a978ffce,a5bb77c3-9714-4310-adbf-03eafdff12bd,7226ed4a-5c91-4373-a164-6e537b4f34bc,776cf268-18fc-4105-965f-354bcdfdc6f1,harm1867@yandex.com,Thank you for your support!,2015-08-15 17:54:53.155405,False,,,,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,79e1a8c2-9785-421a-9258-6eec62fad708,bb05204b-9818-4e53-9036-6b29b936b0fb
a31e58e6-5db4-42de-bf38-7244833cfecf,e8bf062c-2484-44ed-ba13-8b328fc84cd6,2f1fef09-80b0-406c-8519-97430b9e81cf,bde76954-a5b8-421c-a464-33c44fb7714d,croatia1857@protonmail.com,Thank you for your support!,2006-11-29 14:58:10.166180,True,2006-12-03 14:58:10.166180,False,,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,7e2a8100-02fa-4140-8ce3-a2452b9e7d06,bb05204b-9818-4e53-9036-6b29b936b0fb
5c711d14-eb71-45ee-9a98-4928e0a10f1e,1a7d3cf8-fe88-4ecf-9be7-a29e67a68d30,a7a722fb-1a7d-46de-98e9-0d0219460408,8a979e0f-8830-48fe-a17e-f9a3d9fb1cf9,nicholas2100@yandex.com,Last chance to register,2006-10-22 23:33:19.176071,False,,,,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,dff4ce51-ba7a-4d7c-8fff-935ab1b71268,bb05204b-9818-4e53-9036-6b29b936b0fb
f9c22de9-dc95-4f7b-a184-a97cad697177,5d422e92-67be-4d22-89e8-f7b76101d381,7226ed4a-5c91-4373-a164-6e537b4f34bc,776cf268-18fc-4105-965f-354bcdfdc6f1,unknown@example.com,Thank you for your support!,2015-08-15 17:54:53.155405,False,,,,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,63974852-5566-42be-9d1b-7868c198aa8f,bb05204b-9818-4e53-9036-6b29b936b0fb
c52cdf5e-b412-40bc-8573-37f4593a81dc,085be69d-63b1-4b27-a3ac-56c541c62371,2cf883f7-029c-4a1e-be66-a76561fb23b4,db7dafa5-5c7e-4fcf-a054-9ef08f920ff8,unknown@example.com,Last chance to register,2014-10-10 06:24:50.139568,False,,,,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,adf44f77-d84b-4fb1-9763-ecc15ac2eafd,bb05204b-9818-4e53-9036-6b29b936b0fb
b5ce1c3f-a444-431f-b7b0-3734cb16538c,983a3878-1936-48e5-98f0-090f6eb8fabd,83347c83-1303-4926-9956-40d552359c94,46b344a9-8520-4889-8530-cc35a9c4926b,boulder1804@outlook.com,Join our upcoming event,2024-02-04 22:03:02.159731,False,,,,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,ed3e2588-6507-419f-8eb9-7d603f3a46c2,bb05204b-9818-4e53-9036-6b29b936b0fb
ee464bea-3ad8-4b0a-947e-6ed44c610e3e,ab661ae8-8810-4428-9887-a6c5576a440e,30d14e4e-bcf2-42f6-a052-dc616003dd6c,e7c53308-492e-4619-8e35-445f5359e168,sends2073@gmail.com,A special update just for you,2010-05-17 16:09:58.143950,True,2010-05-21 16:09:58.143950,False,,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,d1b02b64-c6a4-48c0-aa5a-e2ce6d2879b0,bb05204b-9818-4e53-9036-6b29b936b0fb
628cee0c-4b98-4943-a95e-b6d558bc8abd,68a39eb5-8abf-4842-8ee2-5d3887133cad,3e8959fd-20b9-4ada-8a9b-c2495245dab4,5ccff6cd-0768-485f-b1b2-94e4931dd742,nose1840@protonmail.com,Thank you for your support!,2006-01-24 23:46:09.144043,True,2006-01-24 23:46:09.144043,True,2006-01-25 23:46:09.144043,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,92449c89-0e85-4957-a644-c60e97471fd5,bb05204b-9818-4e53-9036-6b29b936b0fb
dee99279-bc9c-4346-ad7a-9e61206071ff,51a11f7c-0726-492a-b930-6f7cb384e6a0,d6d81a62-72bd-4205-88ad-0a2451579eb3,c5dd98d4-2806-4d84-8444-073e3c66abd5,cents1807@example.org,A special update just for you,2010-03-02 08:50:48.132433,True,2010-03-05 08:50:48.132433,False,,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,4442f9dd-7a2e-47e6-a39f-bee77cd2faba,bb05204b-9818-4e53-9036-6b29b936b0fb
2e6273cb-2c98-4482-bcc9-707a93f31eb3,16659133-d5d2-45f1-8352-61f9cb5be368,a2c83568-45f6-49cf-8c58-1879246a6044,2a9f5473-534e-4f9e-a6dd-734604563de2,instructor1986@yandex.com,We need your feedback,2023-10-25 14:14:36.150801,False,,,,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,ba71c3ed-b816-4da1-8386-b31b38420d26,bb05204b-9818-4e53-9036-6b29b936b0fb
262596ec-d04b-4c4c-aeb8-23cb9154acb1,3be43ec2-01bd-49fd-843a-a2c4b7882531,1000b413-4367-4650-be03-878094348ca8,029c368c-f8cd-4659-b58c-7edc9963a0e5,unknown@example.com,Exciting news from our team,2013-02-23 00:06:44.167458,True,2013-02-28 00:06:44.167458,False,,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,13f953ae-6a98-4931-81dd-3cf75f1b3bf1,bb05204b-9818-4e53-9036-6b29b936b0fb
093940bd-5c37-4093-bcc7-67add2873483,4060e44d-9b84-4c02-8b30-9afd23f35c32,cde8361b-c327-4e1d-9f56-efcf800b8efc,5f8e7044-65e8-43d7-926e-a2ae6cfa4b87,beauty2075@example.org,Join our upcoming event,2015-03-30 05:24:28.152870,True,2015-03-31 05:24:28.152870,False,,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,2d160d9d-7830-4de7-8631-9e40bd854d3d,bb05204b-9818-4e53-9036-6b29b936b0fb
4034efa9-5e50-4282-8a16-fbafed7f0eae,c076cdc2-f745-43fb-9fd3-5b7c022efdbf,15745ebf-1d7b-470f-a7a8-6b3c2799dff8,4d91e9a9-cbb4-4f03-8c0d-d346fbeaac80,southeast1962@live.com,Exciting news from our team,2006-08-11 01:48:07.146792,False,,,,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,0c8c0574-25b6-4659-a20d-b297ee359487,bb05204b-9818-4e53-9036-6b29b936b0fb
a4a34a27-87e5-4d67-936a-8a5b6a99c337,ec565aec-b1c7-48e4-b1d9-d406ab50e1ce,9663ce9c-39a3-4d2c-aed8-9813c8b3f9a6,067664c6-4a7a-40d0-bab6-0ac370313e23,fundamentals1872@protonmail.com,Exciting news from our team,2009-09-03 01:40:50.147723,True,2009-09-03 01:40:50.147723,True,2009-09-05 01:40:50.147723,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,b43caa33-7c20-437e-b54e-039a9d230671,bb05204b-9818-4e53-9036-6b29b936b0fb
8c900d98-98c5-4074-b3b3-b7cc782df09a,eb0d4a46-4046-416b-a339-56c3b15edb22,c839b8f0-eb5d-459c-a307-853780d57f48,9095fb3f-6184-4ce2-bc5a-68826227e4e2,roman1939@duck.com,Thank you for your support!,2021-05-02 19:16:28.169483,False,,,,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,fd2d62da-e442-4dd1-81fc-3c3a451f5ee8,bb05204b-9818-4e53-9036-6b29b936b0fb
83906948-43e0-40c8-b668-7336eb281dba,14fda15f-48a9-4567-afb2-69fa655725d2,24be58e8-e790-4ad7-bc44-e734e2bf92a9,0c14f406-55cd-4ce9-b2ed-8e9010c15b04,thread1805@yandex.com,Join our upcoming event,2006-06-02 16:15:12.149044,False,,,,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,a131dfb6-d19c-4c74-8383-511409f6391b,bb05204b-9818-4e53-9036-6b29b936b0fb
c16ca1d8-60c7-4cf0-b525-ef9607419697,ebab8185-baa7-47a1-bb13-bc86f097a38f,cd64f1d0-162a-412e-a72e-a3ef4ce1c561,cee2cf7c-35e1-45a8-bac9-9c8639bc6472,unknown@example.com,Your impact this month,2019-04-06 17:05:45.159564,False,,,,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,12b61857-e717-47cf-b8be-93364e735b32,bb05204b-9818-4e53-9036-6b29b936b0fb
a2f13a71-12d1-40da-8853-94ab4dd588fb,258c46fe-c8d2-4ded-8b74-e6a19d478660,6b33fdc9-4a60-4cdd-b854-374470a47d8d,6bff1b5c-0e5c-4f8e-940c-13f9d831f83c,nearest1903@yahoo.com,A special update just for you,2021-07-02 16:46:56.147754,False,,,,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,bc5c8076-bbbf-4cbf-a14e-d3b48b073745,bb05204b-9818-4e53-9036-6b29b936b0fb
fcf62c52-3682-4185-9799-1faed304ebf8,f3b39046-d92a-4234-8f34-9d81ae242d80,f67377d5-9c54-4479-a7af-02f1f2cef0e3,8591de01-f9f0-4955-b24c-e40797dd7754,unknown@example.com,Thank you for your support!,2014-03-29 09:32:28.171700,False,,,,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,8b471ce0-665d-4cb4-85b4-9327f29f48a8,bb05204b-9818-4e53-9036-6b29b936b0fb
c7d58b7e-6a4c-4c0f-9aaa-56f9316f3dfd,7a65b624-b253-4a73-8138-c899e7b2840e,7b3e8e59-2635-4203-a10c-302226f9e1fe,56985f1c-8006-4237-99fa-66608f8ed417,unknown@example.com,We need your feedback,2008-09-14 01:09:22.164789,True,2008-09-16 01:09:22.164789,True,2008-09-18 01:09:22.164789,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,99237474-f899-41a4-80b3-11dfd74504a8,bb05204b-9818-4e53-9036-6b29b936b0fb
69c7e941-1ad8-4e7b-adae-49abbc328489,be721385-d203-4c22-959f-694ef2aa1eeb,23b636ab-f82a-474a-a20a-4342564ebe0f,b363dd0d-7787-4092-a919-eef6a587f1cc,bundle2091@protonmail.com,Your impact this month,2006-02-14 17:06:56.136859,True,2006-02-14 17:06:56.136859,False,,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,96700a87-77bf-4443-ae19-c331a89fcf7b,bb05204b-9818-4e53-9036-6b29b936b0fb
